"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.20337979507346e-65,1.54022384679174,0.282,0.117,1.41755310987251e-60,"2","ENSMUSG00000034883.9"
8.09602024742704e-65,0.389466611741728,0.789,0.504,1.59321582449117e-60,"2","ENSMUSG00000030795.18"
9.6685257895272e-65,1.03641513174926,0.364,0.17,1.90266919012106e-60,"2","ENSMUSG00000009575.14"
1.19572631089455e-64,0.435868074709927,0.826,0.52,2.35306980720938e-60,"2","ENSMUSG00000031683.16"
1.34205196794053e-64,0.853846041120831,0.464,0.241,2.64102406771017e-60,"2","ENSMUSG00000054808.15"
1.54231305045692e-64,0.767571905135745,0.485,0.254,3.03511785199418e-60,"2","ENSMUSG00000053094.15"
1.6887365391758e-64,0.890051305176668,0.362,0.163,3.32326463544406e-60,"2","ENSMUSG00000044986.10"
2.14952578126088e-64,0.397586751116572,0.962,0.778,4.23005178494328e-60,"2","ENSMUSG00000003161.15"
2.16097724835429e-64,0.894440237629797,0.405,0.199,4.2525871270364e-60,"2","ENSMUSG00000057649.6"
2.20695941813232e-64,0.892156266634509,0.366,0.169,4.34307543894258e-60,"2","ENSMUSG00000027361.15"
2.5029997520363e-64,0.603757904917467,0.534,0.293,4.92565321203223e-60,"2","ENSMUSG00000053907.10"
4.41131589862784e-64,0.358377233371241,0.96,0.714,8.68102855690973e-60,"2","ENSMUSG00000032249.14"
4.51207554067668e-64,0.482085285862441,0.821,0.548,8.87931345649763e-60,"2","ENSMUSG00000001833.17"
4.62491576329461e-64,0.543925827333302,0.64,0.377,9.10137173058747e-60,"2","ENSMUSG00000008035.12"
4.90229004383205e-64,1.12575411246279,0.356,0.166,9.6472165772571e-60,"2","ENSMUSG00000068101.11"
7.15134379774574e-64,0.660018514677221,0.527,0.29,1.40731294595838e-59,"2","ENSMUSG00000034647.15"
8.12150090223874e-64,0.521913761055573,0.567,0.315,1.59823016255156e-59,"2","ENSMUSG00000023027.13"
9.85121253559665e-64,0.356334099090758,0.992,0.862,1.93862011488006e-59,"2","ENSMUSG00000036427.5"
1.64883293151127e-63,0.33566542668026,0.989,0.849,3.24473832592103e-59,"2","ENSMUSG00000007815.13"
1.84293831935912e-63,0.558755200990422,0.643,0.382,3.62671831866682e-59,"2","ENSMUSG00000067713.7"
3.01353965361392e-63,0.849234446393072,0.48,0.255,5.93034468434682e-59,"2","ENSMUSG00000070283.4"
3.64611987342057e-63,0.559669831703073,0.662,0.4,7.17519929890435e-59,"2","ENSMUSG00000098650.1"
1.56345568860598e-62,1.12640430204307,0.31,0.135,3.07672444960771e-58,"2","ENSMUSG00000020680.15"
1.87499030248592e-62,0.920042317430096,0.411,0.206,3.68979341626204e-58,"2","ENSMUSG00000026809.15"
3.15945950857209e-62,0.517037807069647,0.809,0.546,6.21750036691902e-58,"2","ENSMUSG00000028792.14"
1.00443573538143e-61,0.688591697053433,0.563,0.328,1.97662908365712e-57,"2","ENSMUSG00000031585.13"
1.15966418530121e-61,0.471000089126912,0.862,0.592,2.28210315025425e-57,"2","ENSMUSG00000024387.13"
1.65364200936527e-61,0.576016244067684,0.577,0.331,3.25420211022992e-57,"2","ENSMUSG00000026197.12"
2.12533022238389e-61,0.285964935059589,0.815,0.498,4.18243734462925e-57,"2","ENSMUSG00000030214.7"
2.27239917438777e-61,0.617037574320595,0.617,0.359,4.47185433527769e-57,"2","ENSMUSG00000032050.18"
2.48343888515432e-61,0.540821897125162,0.667,0.408,4.88715938209519e-57,"2","ENSMUSG00000036599.10"
2.83773317862936e-61,0.719210952094455,0.436,0.219,5.58437512222472e-57,"2","ENSMUSG00000022707.16"
3.21248184155074e-61,0.431669291863586,0.67,0.375,6.32184301598771e-57,"2","ENSMUSG00000026281.15"
3.36687464049206e-61,0.528158123367804,0.476,0.245,6.62567260502433e-57,"2","ENSMUSG00000028776.14"
5.26790945474761e-61,0.951505930104867,0.357,0.17,1.03667190159978e-56,"2","ENSMUSG00000020167.14"
9.92030825003905e-61,0.942613425761967,0.325,0.146,1.95221746052519e-56,"2","ENSMUSG00000017548.15"
1.13962808604431e-60,1.14959927913274,0.289,0.121,2.2426741105266e-56,"2","ENSMUSG00000007035.15"
3.01796673086816e-60,0.343300455712308,0.996,0.848,5.93905672967546e-56,"2","ENSMUSG00000021957.7"
3.09994446069848e-60,0.57613760490808,0.633,0.382,6.10038070420853e-56,"2","ENSMUSG00000051650.11"
3.76065993058747e-60,0.424557690933798,0.716,0.441,7.40060267740309e-56,"2","ENSMUSG00000074886.11"
6.49296744425762e-60,0.735173127415422,0.527,0.298,1.27775106335546e-55,"2","ENSMUSG00000021831.9"
9.33346483823162e-60,1.3323054140607,0.281,0.119,1.8367325455156e-55,"2","ENSMUSG00000026039.9"
1.3331401642985e-59,0.903455270777464,0.49,0.289,2.62348652932302e-55,"2","ENSMUSG00000096006.1"
1.59531487460527e-59,0.677846916660813,0.49,0.261,3.13942014173572e-55,"2","ENSMUSG00000027331.15"
2.22801594930741e-59,0.559675465565827,0.541,0.306,4.38451258664205e-55,"2","ENSMUSG00000042323.17"
2.93963076457359e-59,0.597393803565226,0.605,0.357,5.78489938160436e-55,"2","ENSMUSG00000030042.15"
3.40602573300517e-59,0.526809411204137,0.692,0.437,6.70271803998088e-55,"2","ENSMUSG00000039195.4"
3.86377543108547e-59,0.638517529558352,0.539,0.304,7.60352367083309e-55,"2","ENSMUSG00000114133.1"
4.0284777731412e-59,0.396531793274549,0.694,0.411,7.92764140976457e-55,"2","ENSMUSG00000069873.4"
7.61974784759248e-59,0.62422270540279,0.513,0.282,1.49949017892772e-54,"2","ENSMUSG00000028291.7"
1.64679187457876e-58,0.331247668906013,0.988,0.824,3.24072172998354e-54,"2","ENSMUSG00000031708.17"
1.83942241353044e-58,1.20060258053894,0.305,0.135,3.61979936758656e-54,"2","ENSMUSG00000040084.9"
1.88220153723706e-58,0.564822596632408,0.579,0.336,3.70398440512881e-54,"2","ENSMUSG00000026960.6"
2.07502474475478e-58,0.428496138544118,0.738,0.471,4.08344119520293e-54,"2","ENSMUSG00000020253.15"
2.38591457734543e-58,0.38004855857715,0.753,0.477,4.69524129675808e-54,"2","ENSMUSG00000024164.15"
2.55369260043409e-58,1.11519249794282,0.31,0.139,5.02541166839424e-54,"2","ENSMUSG00000027811.9"
2.60388164641674e-58,0.466966852449856,0.888,0.621,5.1241786919835e-54,"2","ENSMUSG00000054452.10"
8.69110972686396e-58,0.355991200291305,0.925,0.672,1.71032348314956e-53,"2","ENSMUSG00000060216.15"
1.28257438072748e-57,0.744043826561591,0.38,0.185,2.52397812383361e-53,"2","ENSMUSG00000038497.7"
1.55419642668182e-57,0.743870269669735,0.518,0.294,3.05850314806715e-53,"2","ENSMUSG00000031506.11"
1.81007255085075e-57,0.494264100586636,0.638,0.395,3.56204177281918e-53,"2","ENSMUSG00000031601.16"
2.67167725007352e-57,0.570715101531799,0.538,0.305,5.25759366041967e-53,"2","ENSMUSG00000028899.11"
3.38373492431747e-57,0.333447712509494,0.804,0.531,6.65885195756435e-53,"2","ENSMUSG00000078122.4"
6.7013730253835e-57,0.691891310154668,0.551,0.321,1.31876319766522e-52,"2","ENSMUSG00000022023.6"
8.5518359288715e-57,0.75493103141208,0.435,0.228,1.68291579244262e-52,"2","ENSMUSG00000023571.4"
1.05941929474192e-56,0.343774874394989,0.983,0.809,2.08483123012262e-52,"2","ENSMUSG00000004665.10"
1.105172182486e-56,0.790383081403448,0.29,0.123,2.17486833791421e-52,"2","ENSMUSG00000001034.17"
1.15138463939421e-56,0.67129923419001,0.341,0.155,2.26580983186387e-52,"2","ENSMUSG00000034361.10"
1.32511583765507e-56,0.628212414841453,0.454,0.24,2.60769545692142e-52,"2","ENSMUSG00000110537.1"
1.49408522742142e-56,0.467513795539799,0.714,0.449,2.94021031904261e-52,"2","ENSMUSG00000042133.16"
1.9221019548976e-56,0.737420291941997,0.429,0.22,3.78250443704298e-52,"2","ENSMUSG00000041895.15"
2.29814237303861e-56,0.745649845078692,0.441,0.235,4.52251437590269e-52,"2","ENSMUSG00000037514.17"
2.57601349030002e-56,0.457132661812246,0.699,0.447,5.06933694756142e-52,"2","ENSMUSG00000052397.8"
3.07674359577744e-56,1.3431775400795,0.26,0.109,6.05472372213042e-52,"2","ENSMUSG00000033596.5"
3.82787201709791e-56,0.311719465313735,0.883,0.596,7.53286934244698e-52,"2","ENSMUSG00000030263.13"
6.20445261164101e-56,0.55198079753164,0.469,0.254,1.22097422944484e-51,"2","ENSMUSG00000025142.18"
6.91936230236998e-56,0.447040128571436,0.582,0.332,1.36166130748339e-51,"2","ENSMUSG00000092412.1"
7.41465696220091e-56,0.466698592265933,0.496,0.267,1.45913034359152e-51,"2","ENSMUSG00000030747.5"
7.92014530796161e-56,0.259549427581365,0.759,0.49,1.55860539515376e-51,"2","ENSMUSG00000040940.18"
1.44223622936956e-55,0.488257276219642,0.693,0.445,2.83817667577636e-51,"2","ENSMUSG00000020171.8"
1.48734829052027e-55,0.791947012775874,0.406,0.209,2.92695270091483e-51,"2","ENSMUSG00000045969.8"
3.26297275250639e-55,0.651666205168395,0.478,0.266,6.42120407965732e-51,"2","ENSMUSG00000056305.4"
4.73555519168454e-55,0.953888180580095,0.398,0.211,9.31909906171601e-51,"2","ENSMUSG00000036572.16"
5.20368975133049e-55,0.68821542588421,0.398,0.203,1.02403410616433e-50,"2","ENSMUSG00000063049.4"
6.61021879030613e-55,0.594706351641775,0.721,0.503,1.30082495574434e-50,"2","ENSMUSG00000057359.7"
1.40549027011916e-54,0.603012447305438,0.519,0.298,2.7658643025675e-50,"2","ENSMUSG00000003199.16"
2.42299872149762e-54,0.356805924560905,0.749,0.487,4.76821918403516e-50,"2","ENSMUSG00000036533.9"
3.16435704241043e-54,0.410962895255661,0.729,0.443,6.22713822375949e-50,"2","ENSMUSG00000022551.8"
3.83142377941791e-54,0.897259980714441,0.373,0.189,7.53985885551651e-50,"2","ENSMUSG00000022360.8"
4.23569846327496e-54,0.406007694880573,0.516,0.276,8.3354310058788e-50,"2","ENSMUSG00000005410.6"
4.56154512361328e-54,0.417207262568503,0.606,0.356,8.97666464875856e-50,"2","ENSMUSG00000079111.3"
8.1372521842263e-54,0.420578041569116,0.856,0.595,1.60132985733389e-49,"2","ENSMUSG00000001794.13"
8.34857147248881e-54,0.504131966948228,0.617,0.369,1.64291538007107e-49,"2","ENSMUSG00000019494.14"
9.50469320772402e-54,0.456477854709698,0.72,0.471,1.87042857634801e-49,"2","ENSMUSG00000019907.10"
1.09212635263363e-53,0.346082143702705,0.924,0.692,2.14919544934772e-49,"2","ENSMUSG00000021282.17"
1.19242688228848e-53,1.20164350853983,0.256,0.107,2.34657686165551e-49,"2","ENSMUSG00000020808.3"
1.2689901134566e-53,0.349952731786813,0.837,0.555,2.49724564427124e-49,"2","ENSMUSG00000038374.10"
1.54502689738297e-53,0.590023796723264,0.532,0.306,3.04045843135995e-49,"2","ENSMUSG00000028568.16"
2.03518961788362e-53,0.550623710908134,0.511,0.286,4.00504964903317e-49,"2","ENSMUSG00000032803.15"
2.8395991047025e-53,0.630354535753648,0.518,0.299,5.58804707814406e-49,"2","ENSMUSG00000074247.10"
3.16284827381621e-53,0.562998249908062,0.5,0.285,6.22416911804291e-49,"2","ENSMUSG00000029725.10"
3.59492502891638e-53,1.00782658213017,0.332,0.159,7.07445296440454e-49,"2","ENSMUSG00000032477.14"
4.18954894363923e-53,0.327722684575471,0.977,0.762,8.24461336618764e-49,"2","ENSMUSG00000046908.5"
4.64131654948444e-53,1.04753896395296,0.295,0.134,9.13364683773043e-49,"2","ENSMUSG00000035372.2"
5.08279969964177e-53,0.56139798166974,0.481,0.269,1.0002441528925e-48,"2","ENSMUSG00000003992.15"
5.09000461793921e-53,0.289259743925994,0.734,0.489,1.00166200876426e-48,"2","ENSMUSG00000001016.12"
5.29744614330886e-53,0.539038348421152,0.681,0.437,1.04248442654175e-48,"2","ENSMUSG00000021832.8"
6.01597541181936e-53,0.407809083430884,0.756,0.498,1.18388380129193e-48,"2","ENSMUSG00000077450.13"
8.04717346253331e-53,0.518498274865568,0.558,0.326,1.58360326569193e-48,"2","ENSMUSG00000029201.14"
1.53671584206316e-52,0.381846389704865,0.799,0.529,3.0241031055961e-48,"2","ENSMUSG00000024217.10"
1.62679465842471e-52,0.483562364759959,0.6,0.369,3.20136920831399e-48,"2","ENSMUSG00000002257.8"
1.97114953174711e-52,0.581691246252565,0.456,0.253,3.87902516352514e-48,"2","ENSMUSG00000032754.14"
4.10739914999315e-52,0.379361706031117,0.964,0.736,8.08295078727151e-48,"2","ENSMUSG00000031059.9"
6.47879183195313e-52,0.309516685537246,0.963,0.675,1.27496144461006e-47,"2","ENSMUSG00000027404.15"
6.85804830108575e-52,0.515956127462252,0.556,0.327,1.34959532517066e-47,"2","ENSMUSG00000028409.11"
7.15581200340262e-52,0.91999814967495,0.308,0.143,1.4081922441496e-47,"2","ENSMUSG00000024370.17"
7.59962517909559e-52,0.980438811566375,0.258,0.109,1.49553023899422e-47,"2","ENSMUSG00000033411.16"
8.30265898076004e-52,0.334859718605917,0.989,0.835,1.63388026082377e-47,"2","ENSMUSG00000022378.14"
9.12386140244497e-52,0.984581938732542,0.316,0.15,1.79548468538715e-47,"2","ENSMUSG00000027323.10"
1.67940310434985e-51,0.653432191016034,0.463,0.256,3.30489736905007e-47,"2","ENSMUSG00000032437.10"
1.95637089026012e-51,1.03503634590292,0.278,0.125,3.84994227494288e-47,"2","ENSMUSG00000057406.16"
2.42246417323874e-51,0.376722373279168,0.915,0.657,4.76716724651652e-47,"2","ENSMUSG00000024516.13"
2.7320636861689e-51,0.404856929041145,0.523,0.3,5.37642812801179e-47,"2","ENSMUSG00000042524.14"
5.76841804555987e-51,0.355060268865611,0.868,0.594,1.13516698718573e-46,"2","ENSMUSG00000032239.10"
8.46820437461881e-51,0.807049179039501,0.402,0.213,1.66645793888124e-46,"2","ENSMUSG00000019857.7"
1.26867154011164e-50,1.11261105361762,0.296,0.139,2.4966187237857e-46,"2","ENSMUSG00000002833.11"
1.40310960213386e-50,0.387596689650791,0.555,0.319,2.76117938603923e-46,"2","ENSMUSG00000032739.16"
1.71036807614592e-50,0.811863714879723,0.387,0.202,3.36583333704755e-46,"2","ENSMUSG00000043587.15"
3.16797864390881e-50,0.3861439452035,0.777,0.553,6.23426517334815e-46,"2","ENSMUSG00000095677.2"
4.36505802288406e-50,0.423897681945119,0.605,0.372,8.58999768323353e-46,"2","ENSMUSG00000025979.13"
6.22926439412148e-50,0.629566965436527,0.56,0.337,1.22585694011917e-45,"2","ENSMUSG00000075266.5"
7.69728042068179e-50,0.463379231514852,0.608,0.364,1.51474781398597e-45,"2","ENSMUSG00000034211.14"
8.26388274614565e-50,0.415258843799138,0.729,0.481,1.626249485614e-45,"2","ENSMUSG00000020993.9"
9.32441550772787e-50,0.661556447877057,0.451,0.251,1.83495172776577e-45,"2","ENSMUSG00000029777.10"
1.2177123412861e-49,0.806019060113393,0.394,0.208,2.39633611641692e-45,"2","ENSMUSG00000022881.15"
1.35319235969363e-49,0.492584850578199,0.579,0.352,2.66294724464109e-45,"2","ENSMUSG00000002844.9"
1.55328033210034e-49,0.435098856427629,1,1,3.05670036554026e-45,"2","ENSMUSG00000056071.12"
1.638445454886e-49,0.400557868135545,0.843,0.578,3.22429681067017e-45,"2","ENSMUSG00000064254.6"
1.72041601083445e-49,0.465629493627349,0.573,0.351,3.38560666772111e-45,"2","ENSMUSG00000063358.17"
2.28821906185451e-49,0.588251011749568,0.515,0.303,4.5029862918235e-45,"2","ENSMUSG00000059586.10"
3.95413833493671e-49,0.981410712094191,0.297,0.139,7.78134882932196e-45,"2","ENSMUSG00000022035.6"
4.60147162890463e-49,0.357276090849723,0.868,0.591,9.05523601852142e-45,"2","ENSMUSG00000055302.5"
7.50158443170598e-49,0.375809984536735,0.862,0.609,1.47623680031542e-44,"2","ENSMUSG00000024758.15"
7.71900037469037e-49,0.50251449438437,0.554,0.327,1.51902208373532e-44,"2","ENSMUSG00000031715.14"
8.41919127768142e-49,0.300842019298356,0.99,0.834,1.65681265153493e-44,"2","ENSMUSG00000050552.8"
9.26369181939301e-49,0.846791467316869,0.347,0.178,1.82300191313835e-44,"2","ENSMUSG00000045752.13"
1.31665447773735e-48,0.331210239663332,0.669,0.428,2.59104434673933e-44,"2","ENSMUSG00000030265.14"
1.328831826571e-48,0.335878553886723,0.679,0.42,2.61500815150907e-44,"2","ENSMUSG00000006412.10"
1.46751860558239e-48,0.51199716060322,0.549,0.324,2.88792986392558e-44,"2","ENSMUSG00000005481.18"
2.28217215271234e-48,0.602489020736845,0.472,0.268,4.49108657932261e-44,"2","ENSMUSG00000030649.18"
2.69657385502006e-48,0.626763781229424,0.463,0.267,5.30658768929398e-44,"2","ENSMUSG00000018666.13"
2.84458582996606e-48,0.841363335071366,0.344,0.173,5.59786045479022e-44,"2","ENSMUSG00000109511.1"
2.93254119931306e-48,0.676858443135944,0.452,0.256,5.77094782612817e-44,"2","ENSMUSG00000078134.1"
3.15970127436768e-48,0.469308240015164,0.56,0.336,6.21797613782816e-44,"2","ENSMUSG00000018379.17"
3.54984899086309e-48,0.325381790863386,0.989,0.839,6.98574782911948e-44,"2","ENSMUSG00000040385.7"
6.04407857415289e-48,1.11822511012799,0.294,0.139,1.18941422260755e-43,"2","ENSMUSG00000085667.1"
6.21571760401614e-48,0.727661150310104,0.344,0.171,1.22319106729434e-43,"2","ENSMUSG00000036845.12"
9.85539452794404e-48,0.667783878750963,0.404,0.217,1.93944308915411e-43,"2","ENSMUSG00000024841.8"
1.01739494342674e-47,1.13587973653816,0.271,0.124,2.00213150916948e-43,"2","ENSMUSG00000035198.9"
1.11998930065321e-47,0.250505430173257,0.768,0.499,2.20402694475545e-43,"2","ENSMUSG00000101609.2"
1.16603824813307e-47,0.467742728506888,0.662,0.419,2.29464666850108e-43,"2","ENSMUSG00000006005.18"
2.08313159708246e-47,1.00345188050837,0.252,0.11,4.09939466989858e-43,"2","ENSMUSG00000038187.14"
2.264750136434e-47,0.728362610932466,0.354,0.182,4.45680179348847e-43,"2","ENSMUSG00000024563.16"
2.43260840605007e-47,0.331776224332423,0.879,0.606,4.78713008226594e-43,"2","ENSMUSG00000030842.12"
3.43747900165412e-47,1.24331704067574,0.26,0.119,6.76461492735514e-43,"2","ENSMUSG00000023345.17"
3.55642968862833e-47,0.390468314819715,0.599,0.369,6.99869798425168e-43,"2","ENSMUSG00000003033.15"
4.08572008805486e-47,0.678090977623786,0.464,0.269,8.04028856128317e-43,"2","ENSMUSG00000031820.9"
5.02403551475952e-47,0.713318062457402,0.335,0.17,9.88679948949525e-43,"2","ENSMUSG00000025878.16"
6.03134327320694e-47,0.355536941173063,0.913,0.644,1.18690804273439e-42,"2","ENSMUSG00000018965.11"
6.20070426310141e-47,0.617691802410892,0.448,0.252,1.22023659193573e-42,"2","ENSMUSG00000025374.13"
6.53183359482389e-47,1.08379502586844,0.28,0.132,1.28539953312539e-42,"2","ENSMUSG00000031107.6"
8.80527921699879e-47,0.328143876927115,0.722,0.456,1.73279089711319e-42,"2","ENSMUSG00000049960.4"
1.321225645213e-46,0.295785930702828,0.781,0.506,2.60003994721466e-42,"2","ENSMUSG00000032946.16"
2.29512069491798e-46,0.724963744352926,0.368,0.194,4.51656801552909e-42,"2","ENSMUSG00000028608.15"
2.63428395944243e-46,0.792001082558135,0.335,0.172,5.18400740378675e-42,"2","ENSMUSG00000022561.13"
5.09156079965693e-46,0.381131500354665,0.628,0.398,1.00196824976449e-41,"2","ENSMUSG00000041629.7"
5.16589442022916e-46,0.712498717130547,0.4,0.218,1.0165963629569e-41,"2","ENSMUSG00000024800.8"
5.79251466840766e-46,0.410482793119339,0.484,0.281,1.13990896159594e-41,"2","ENSMUSG00000001627.12"
7.3242434018201e-46,0.373390641158933,0.643,0.408,1.44133785904418e-41,"2","ENSMUSG00000020745.15"
8.43596152408926e-46,0.635132189437366,0.396,0.213,1.66011286832553e-41,"2","ENSMUSG00000015668.13"
1.42333335703118e-45,0.398475973492432,0.627,0.397,2.80097771330165e-41,"2","ENSMUSG00000021111.15"
1.62684765647733e-45,0.376036226238421,0.525,0.31,3.20147350318174e-41,"2","ENSMUSG00000032475.15"
2.12924158590374e-45,0.581409848821351,0.325,0.161,4.19013451689996e-41,"2","ENSMUSG00000039989.7"
2.34309280268278e-45,1.04490129824344,0.284,0.137,4.61097232639944e-41,"2","ENSMUSG00000114797.1"
3.02768481141094e-45,0.291248683005054,0.719,0.485,5.9581809403756e-41,"2","ENSMUSG00000117310.2"
3.6574752243449e-45,0.366088910626275,0.564,0.319,7.19754549398833e-41,"2","ENSMUSG00000027203.15"
3.93613572748279e-45,0.294809478142403,0.679,0.445,7.74592149811338e-41,"2","ENSMUSG00000060475.13"
4.29979699972127e-45,0.789659694083852,0.347,0.182,8.46157051575149e-41,"2","ENSMUSG00000030678.7"
7.15270549276785e-45,0.389356388558797,0.787,0.517,1.40758091392179e-40,"2","ENSMUSG00000051234.6"
7.42839731710414e-45,0.388067350676817,0.505,0.294,1.46183430803292e-40,"2","ENSMUSG00000034341.17"
8.27327955279062e-45,0.37560330957061,0.714,0.472,1.62809868319367e-40,"2","ENSMUSG00000118346.1"
9.09671330704486e-45,0.260693654534427,0.915,0.649,1.79014221169336e-40,"2","ENSMUSG00000005873.6"
1.01831629948578e-44,0.641193622439456,0.394,0.213,2.00394464575806e-40,"2","ENSMUSG00000030019.6"
1.45999103577792e-44,0.283521553851673,0.678,0.422,2.87311635930737e-40,"2","ENSMUSG00000005803.14"
1.56625339768481e-44,0.335292922169283,0.802,0.546,3.08223006130395e-40,"2","ENSMUSG00000026095.15"
1.75535600896864e-44,0.286308510886331,0.719,0.485,3.4543650900494e-40,"2","ENSMUSG00000026064.16"
1.82950065902768e-44,0.98427010188485,0.31,0.158,3.60027434690057e-40,"2","ENSMUSG00000003868.14"
1.8662491143086e-44,0.910429788289314,0.306,0.155,3.6725916320479e-40,"2","ENSMUSG00000070462.4"
2.8421447853789e-44,0.565123964170024,0.467,0.273,5.59305672314714e-40,"2","ENSMUSG00000068856.3"
3.17690367910221e-44,0.58555088853044,0.458,0.266,6.25182875010523e-40,"2","ENSMUSG00000057531.14"
4.02497283709074e-44,0.794314538969307,0.36,0.194,7.92074404611087e-40,"2","ENSMUSG00000024369.16"
4.71340554708294e-44,0.541587077638392,0.46,0.265,9.27551077610451e-40,"2","ENSMUSG00000040843.10"
5.11426960653345e-44,0.704373214545269,0.314,0.157,1.00643711586972e-39,"2","ENSMUSG00000021713.9"
5.12508963868906e-44,0.355469034322076,0.737,0.477,1.00856638999762e-39,"2","ENSMUSG00000029915.14"
6.13738828565619e-44,0.459006233228792,0.497,0.294,1.20777664073428e-39,"2","ENSMUSG00000019578.11"
6.60118152397608e-44,0.355762224554537,0.611,0.381,1.29904651210325e-39,"2","ENSMUSG00000040028.10"
7.56812969509184e-44,0.313238793318828,0.571,0.344,1.48933224269712e-39,"2","ENSMUSG00000039377.7"
9.02732984985671e-44,0.371402711458475,0.615,0.38,1.7764882411533e-39,"2","ENSMUSG00000053453.9"
9.25369012908459e-44,0.370786470086833,0.759,0.517,1.82103368050256e-39,"2","ENSMUSG00000002015.5"
1.12485531341479e-43,0.757630749864802,0.324,0.165,2.21360277126897e-39,"2","ENSMUSG00000041319.14"
1.50066644831849e-43,0.570725578051867,0.365,0.196,2.95316150364596e-39,"2","ENSMUSG00000000838.17"
1.5966583060865e-43,0.373965036251445,0.584,0.362,3.14206388054762e-39,"2","ENSMUSG00000015165.16"
1.61472694010822e-43,0.483884000104859,0.394,0.21,3.17762114543897e-39,"2","ENSMUSG00000025916.10"
1.9029677458384e-43,0.268881094929929,0.687,0.432,3.74485022703538e-39,"2","ENSMUSG00000073002.9"
2.66503029550018e-43,0.419561710439582,0.48,0.28,5.24451311851481e-39,"2","ENSMUSG00000029147.11"
3.50935351526119e-43,0.292014261165929,0.98,0.778,6.90605678268249e-39,"2","ENSMUSG00000042079.13"
3.76918094714178e-43,0.368201186954476,0.668,0.442,7.41737118588031e-39,"2","ENSMUSG00000018796.13"
3.93089342899973e-43,0.394486513124081,0.513,0.309,7.73560517892856e-39,"2","ENSMUSG00000024283.15"
4.12491010358289e-43,0.520092738512041,0.514,0.308,8.11741059284077e-39,"2","ENSMUSG00000074088.6"
6.75303313983955e-43,0.270674033538892,0.83,0.582,1.32892939158902e-38,"2","ENSMUSG00000015013.9"
6.84541411509516e-43,0.312574933457093,0.991,0.778,1.34710904370958e-38,"2","ENSMUSG00000030148.15"
7.40684543681335e-43,0.351161479581104,0.665,0.43,1.4575931135105e-38,"2","ENSMUSG00000015804.14"
7.57753742875778e-43,0.273439447459606,0.584,0.348,1.49118359060524e-38,"2","ENSMUSG00000025701.12"
8.2930329158002e-43,0.36980221642837,0.664,0.428,1.63198594750032e-38,"2","ENSMUSG00000002102.15"
1.06522867668807e-42,0.299014407437491,0.855,0.579,2.09626351285445e-38,"2","ENSMUSG00000074604.9"
1.25048499064309e-42,0.597849290544521,0.351,0.185,2.46082941308654e-38,"2","ENSMUSG00000002820.6"
1.29483351062643e-42,0.561576702805016,0.425,0.237,2.54810286556175e-38,"2","ENSMUSG00000021918.10"
1.34841401064849e-42,0.567108522193317,0.436,0.247,2.65354393155516e-38,"2","ENSMUSG00000034723.11"
1.42869118723107e-42,0.692149753704648,0.334,0.174,2.81152138735203e-38,"2","ENSMUSG00000020962.14"
2.93303298886842e-42,0.311042336591708,0.645,0.385,5.77191561879417e-38,"2","ENSMUSG00000064326.13"
3.10272396380071e-42,0.401194486935744,0.923,0.739,6.10585048836341e-38,"2","ENSMUSG00000040904.10"
3.14371468850065e-42,0.250569080186533,0.849,0.573,6.18651613550043e-38,"2","ENSMUSG00000021248.9"
4.22808437344841e-42,0.582406876151786,0.36,0.193,8.32044723850913e-38,"2","ENSMUSG00000060147.15"
4.32183394174006e-42,0.452407224543346,0.595,0.374,8.50493701395025e-38,"2","ENSMUSG00000026003.5"
4.95014564640988e-42,0.36516343953753,0.54,0.329,9.74139161757001e-38,"2","ENSMUSG00000016087.13"
5.91765458969821e-42,0.285974719887421,0.815,0.56,1.16453524670671e-37,"2","ENSMUSG00000074656.12"
5.94366697818035e-42,0.311598088518661,0.657,0.422,1.16965422463611e-37,"2","ENSMUSG00000000001.4"
5.9875098786384e-42,0.420696030146166,0.459,0.266,1.17828206901725e-37,"2","ENSMUSG00000027109.16"
7.54825814996557e-42,0.313811329222218,0.982,0.728,1.48542172133172e-37,"2","ENSMUSG00000029484.12"
7.55033113756133e-42,0.446591794903861,0.37,0.196,1.48582966456069e-37,"2","ENSMUSG00000090394.8"
9.1344053230883e-42,0.334998716488295,0.646,0.423,1.79755962353055e-37,"2","ENSMUSG00000023791.17"
9.22522443188654e-42,0.849301689261559,0.332,0.177,1.81543191595095e-37,"2","ENSMUSG00000001285.12"
1.02723678099828e-41,0.734898779515554,0.313,0.161,2.02149926132651e-37,"2","ENSMUSG00000029366.10"
1.04705013980371e-41,0.275987824886237,0.989,0.834,2.06048997011972e-37,"2","ENSMUSG00000075706.10"
1.08881759268678e-41,0.655155195198162,0.354,0.186,2.14268414064832e-37,"2","ENSMUSG00000029086.15"
1.14246354451263e-41,0.547213503587136,0.434,0.251,2.2482540092464e-37,"2","ENSMUSG00000015027.11"
1.27998428376539e-41,0.356778425606671,0.629,0.411,2.51888107202192e-37,"2","ENSMUSG00000066724.3"
1.50093056210006e-41,0.274642055091286,0.719,0.471,2.9536812531567e-37,"2","ENSMUSG00000031590.8"
2.25942501826244e-41,0.452940925826401,0.471,0.28,4.44632249343866e-37,"2","ENSMUSG00000033953.10"
